순번,표제어,파생어,원문,교육부_별표,난이도_분류,교재_ID
1204,at,,at*,*,필수 영단어 2000,essential_2000
1205,be,,be*,*,필수 영단어 2000,essential_2000
1206,by,,by*,*,필수 영단어 2000,essential_2000
1207,do,,do*,*,필수 영단어 2000,essential_2000
1208,go,,go*,*,필수 영단어 2000,essential_2000
1209,he,,he*,*,필수 영단어 2000,essential_2000
1210,if,,if*,*,필수 영단어 2000,essential_2000
1211,in,,in*,*,필수 영단어 2000,essential_2000
1212,it,,it*,*,필수 영단어 2000,essential_2000
1213,no,/ nope / nay,no* / nope* / nay*,*,필수 영단어 2000,essential_2000
1214,of,,of*,*,필수 영단어 2000,essential_2000
1215,on,,on*,*,필수 영단어 2000,essential_2000
1216,or,,or*,*,필수 영단어 2000,essential_2000
1217,so,,so*,*,필수 영단어 2000,essential_2000
1218,to,,to*,*,필수 영단어 2000,essential_2000
1219,up,,up*,*,필수 영단어 2000,essential_2000
1220,we,,we*,*,필수 영단어 2000,essential_2000
1221,act,"(actual, interact)","act* (actual, interact)",*,필수 영단어 2000,essential_2000
1222,add,,add*,*,필수 영단어 2000,essential_2000
1223,age,,age*,*,필수 영단어 2000,essential_2000
1224,ago,,ago*,*,필수 영단어 2000,essential_2000
1225,air,,air*,*,필수 영단어 2000,essential_2000
1226,all,,all*,*,필수 영단어 2000,essential_2000
1227,and,,and*,*,필수 영단어 2000,essential_2000
1228,any,,any*,*,필수 영단어 2000,essential_2000
1229,arm,,arm*,*,필수 영단어 2000,essential_2000
1230,art,,art*,*,필수 영단어 2000,essential_2000
1231,ask,,ask*,*,필수 영단어 2000,essential_2000
1232,bad,,bad*,*,필수 영단어 2000,essential_2000
1233,bag,,bag*,*,필수 영단어 2000,essential_2000
1234,bat,,bat*,*,필수 영단어 2000,essential_2000
1235,bed,,bed*,*,필수 영단어 2000,essential_2000
1236,bee,,bee*,*,필수 영단어 2000,essential_2000
1237,big,,big*,*,필수 영단어 2000,essential_2000
1238,box,,box*,*,필수 영단어 2000,essential_2000
1239,boy,,boy*,*,필수 영단어 2000,essential_2000
1240,bus,,bus*,*,필수 영단어 2000,essential_2000
1241,but,,but*,*,필수 영단어 2000,essential_2000
1242,buy,,buy*,*,필수 영단어 2000,essential_2000
1243,can,,can*,*,필수 영단어 2000,essential_2000
1244,cap,,cap*,*,필수 영단어 2000,essential_2000
1245,car,,car*,*,필수 영단어 2000,essential_2000
1246,cat,,cat*,*,필수 영단어 2000,essential_2000
1247,cow,,cow*,*,필수 영단어 2000,essential_2000
1248,cry,,cry*,*,필수 영단어 2000,essential_2000
1249,cup,,cup*,*,필수 영단어 2000,essential_2000
1250,cut,,cut*,*,필수 영단어 2000,essential_2000
1251,day,,day*,*,필수 영단어 2000,essential_2000
1252,die,,die*,*,필수 영단어 2000,essential_2000
1253,dog,,dog*,*,필수 영단어 2000,essential_2000
1254,dry,,dry*,*,필수 영단어 2000,essential_2000
1255,ear,,ear*,*,필수 영단어 2000,essential_2000
1256,eat,,eat*,*,필수 영단어 2000,essential_2000
1257,egg,,egg*,*,필수 영단어 2000,essential_2000
1258,end,,end*,*,필수 영단어 2000,essential_2000
1259,eye,,eye*,*,필수 영단어 2000,essential_2000
1260,fan,,fan*,*,필수 영단어 2000,essential_2000
1261,far,,far*,*,필수 영단어 2000,essential_2000
1262,fat,,fat*,*,필수 영단어 2000,essential_2000
1263,fix,,fix*,*,필수 영단어 2000,essential_2000
1264,fly,,fly*,*,필수 영단어 2000,essential_2000
1265,for,,for*,*,필수 영단어 2000,essential_2000
1266,fox,,fox*,*,필수 영단어 2000,essential_2000
1267,fun,,fun*,*,필수 영단어 2000,essential_2000
1268,gas,,gas*,*,필수 영단어 2000,essential_2000
1269,get,,get*,*,필수 영단어 2000,essential_2000
1270,god,,god*,*,필수 영단어 2000,essential_2000
1271,gum,,gum*,*,필수 영단어 2000,essential_2000
1272,guy,,guy*,*,필수 영단어 2000,essential_2000
1273,hat,,hat*,*,필수 영단어 2000,essential_2000
1274,hit,,hit*,*,필수 영단어 2000,essential_2000
1275,hot,,hot*,*,필수 영단어 2000,essential_2000
1276,how,,how*,*,필수 영단어 2000,essential_2000
1277,ice,,ice*,*,필수 영단어 2000,essential_2000
1278,jam,,jam*,*,필수 영단어 2000,essential_2000
1279,job,,job*,*,필수 영단어 2000,essential_2000
1280,key,,key*,*,필수 영단어 2000,essential_2000
1281,kid,,kid*,*,필수 영단어 2000,essential_2000
1282,leg,,leg*,*,필수 영단어 2000,essential_2000
1283,lie,,lie*,*,필수 영단어 2000,essential_2000
1284,lip,,lip*,*,필수 영단어 2000,essential_2000
1285,low,,low*,*,필수 영단어 2000,essential_2000
1286,mad,,mad*,*,필수 영단어 2000,essential_2000
1287,man,,man*,*,필수 영단어 2000,essential_2000
1288,map,,map*,*,필수 영단어 2000,essential_2000
1289,may,,may*,*,필수 영단어 2000,essential_2000
1290,new,,new*,*,필수 영단어 2000,essential_2000
1291,not,,not*,*,필수 영단어 2000,essential_2000
1292,now,,now*,*,필수 영단어 2000,essential_2000
1293,off,,off*,*,필수 영단어 2000,essential_2000
1294,oil,,oil*,*,필수 영단어 2000,essential_2000
1295,old,,old*,*,필수 영단어 2000,essential_2000
1296,one,,one*,*,필수 영단어 2000,essential_2000
1297,out,,out*,*,필수 영단어 2000,essential_2000
1298,pay,,pay*,*,필수 영단어 2000,essential_2000
1299,pen,,pen*,*,필수 영단어 2000,essential_2000
1300,pig,,pig*,*,필수 영단어 2000,essential_2000
1301,put,,put*,*,필수 영단어 2000,essential_2000
1302,red,,red*,*,필수 영단어 2000,essential_2000
1303,run,,run*,*,필수 영단어 2000,essential_2000
1304,sad,,sad*,*,필수 영단어 2000,essential_2000
1305,say,,say*,*,필수 영단어 2000,essential_2000
1306,sea,,sea*,*,필수 영단어 2000,essential_2000
1307,see,,see*,*,필수 영단어 2000,essential_2000
1308,set,,set*,*,필수 영단어 2000,essential_2000
1309,she,,she*,*,필수 영단어 2000,essential_2000
1310,shy,,shy*,*,필수 영단어 2000,essential_2000
1311,sit,,sit*,*,필수 영단어 2000,essential_2000
1312,six,,six*,*,필수 영단어 2000,essential_2000
1313,ski,,ski*,*,필수 영단어 2000,essential_2000
1314,sky,,sky*,*,필수 영단어 2000,essential_2000
1315,son,,son*,*,필수 영단어 2000,essential_2000
1316,sun,,sun*,*,필수 영단어 2000,essential_2000
1317,ten,,ten*,*,필수 영단어 2000,essential_2000
1318,the,,the*,*,필수 영단어 2000,essential_2000
1319,too,,too*,*,필수 영단어 2000,essential_2000
1320,top,,top*,*,필수 영단어 2000,essential_2000
1321,toy,,toy*,*,필수 영단어 2000,essential_2000
1322,try,(trial),try* (trial),*,필수 영단어 2000,essential_2000
1323,two,,two*,*,필수 영단어 2000,essential_2000
1324,use,(usual),use* (usual),*,필수 영단어 2000,essential_2000
1325,war,,war*,*,필수 영단어 2000,essential_2000
1326,way,,way*,*,필수 영단어 2000,essential_2000
1327,wet,,wet*,*,필수 영단어 2000,essential_2000
1328,who,,who*,*,필수 영단어 2000,essential_2000
1329,why,,why*,*,필수 영단어 2000,essential_2000
1330,win,,win*,*,필수 영단어 2000,essential_2000
1331,yes,/ yeah / yep,yes* / yeah* / yep*,*,필수 영단어 2000,essential_2000
1332,you,,you*,*,필수 영단어 2000,essential_2000
1333,zoo,,zoo*,*,필수 영단어 2000,essential_2000
1334,also,,also*,*,필수 영단어 2000,essential_2000
1335,area,,area*,*,필수 영단어 2000,essential_2000
1336,aunt,,aunt*,*,필수 영단어 2000,essential_2000
1337,away,,away*,*,필수 영단어 2000,essential_2000
1338,baby,,baby*,*,필수 영단어 2000,essential_2000
1339,back,,back*,*,필수 영단어 2000,essential_2000
1340,bake,,bake*,*,필수 영단어 2000,essential_2000
1341,ball,,ball*,*,필수 영단어 2000,essential_2000
1342,bank,,bank*,*,필수 영단어 2000,essential_2000
1343,base,,base*,*,필수 영단어 2000,essential_2000
1344,bath,,bath*,*,필수 영단어 2000,essential_2000
1345,bear,,bear*,*,필수 영단어 2000,essential_2000
1346,beef,,beef*,*,필수 영단어 2000,essential_2000
1347,bell,,bell*,*,필수 영단어 2000,essential_2000
1348,belt,,belt*,*,필수 영단어 2000,essential_2000
1349,bike,,bike*,*,필수 영단어 2000,essential_2000
1350,bill,,bill*,*,필수 영단어 2000,essential_2000
1351,bird,,bird*,*,필수 영단어 2000,essential_2000
1352,blue,,blue*,*,필수 영단어 2000,essential_2000
1353,boat,,boat*,*,필수 영단어 2000,essential_2000
1354,body,(embody),body* (embody),*,필수 영단어 2000,essential_2000
1355,bone,,bone*,*,필수 영단어 2000,essential_2000
1356,book,,book*,*,필수 영단어 2000,essential_2000
1357,both,,both*,*,필수 영단어 2000,essential_2000
1358,burn,,burn*,*,필수 영단어 2000,essential_2000
1359,busy,,busy*,*,필수 영단어 2000,essential_2000
1360,cake,,cake*,*,필수 영단어 2000,essential_2000
1361,call,,call*,*,필수 영단어 2000,essential_2000
1362,camp,,camp*,*,필수 영단어 2000,essential_2000
1363,card,,card*,*,필수 영단어 2000,essential_2000
1364,care,,care*,*,필수 영단어 2000,essential_2000
1365,case,(casual),case* (casual),*,필수 영단어 2000,essential_2000
1366,cash,,cash*,*,필수 영단어 2000,essential_2000
1367,city,,city*,*,필수 영단어 2000,essential_2000
1368,club,,club*,*,필수 영단어 2000,essential_2000
1369,coat,,coat*,*,필수 영단어 2000,essential_2000
1370,cold,,cold*,*,필수 영단어 2000,essential_2000
1371,come,,come*,*,필수 영단어 2000,essential_2000
1372,cook,,cook*,*,필수 영단어 2000,essential_2000
1373,cool,,cool*,*,필수 영단어 2000,essential_2000
1374,cost,,cost*,*,필수 영단어 2000,essential_2000
1375,dark,,dark*,*,필수 영단어 2000,essential_2000
1376,date,,date*,*,필수 영단어 2000,essential_2000
1377,dead,,dead*,*,필수 영단어 2000,essential_2000
1378,deep,,deep*,*,필수 영단어 2000,essential_2000
1379,desk,,desk*,*,필수 영단어 2000,essential_2000
1380,doll,,doll*,*,필수 영단어 2000,essential_2000
1381,door,,door*,*,필수 영단어 2000,essential_2000
1382,down,,down*,*,필수 영단어 2000,essential_2000
1383,draw,(drawer),draw* (drawer),*,필수 영단어 2000,essential_2000
1384,drop,,drop*,*,필수 영단어 2000,essential_2000
1385,drum,,drum*,*,필수 영단어 2000,essential_2000
1386,duck,,duck*,*,필수 영단어 2000,essential_2000
1387,east,,east*,*,필수 영단어 2000,essential_2000
1388,face,,face*,*,필수 영단어 2000,essential_2000
1389,fact,(factual),fact* (factual),*,필수 영단어 2000,essential_2000
1390,fail,,fail*,*,필수 영단어 2000,essential_2000
1391,fall,,fall*,*,필수 영단어 2000,essential_2000
1392,farm,,farm*,*,필수 영단어 2000,essential_2000
1393,fast,,fast*,*,필수 영단어 2000,essential_2000
1394,feel,,feel*,*,필수 영단어 2000,essential_2000
1395,file,,file*,*,필수 영단어 2000,essential_2000
1396,fill,,fill*,*,필수 영단어 2000,essential_2000
1397,film,,film*,*,필수 영단어 2000,essential_2000
1398,find,,find*,*,필수 영단어 2000,essential_2000
1399,fine,,fine*,*,필수 영단어 2000,essential_2000
1400,fire,,fire*,*,필수 영단어 2000,essential_2000
1401,fish,,fish*,*,필수 영단어 2000,essential_2000
1402,five,,five*,*,필수 영단어 2000,essential_2000
1403,food,,food*,*,필수 영단어 2000,essential_2000
1404,fool,,fool*,*,필수 영단어 2000,essential_2000
1405,foot,,foot*,*,필수 영단어 2000,essential_2000
1406,fork,,fork*,*,필수 영단어 2000,essential_2000
1407,form,"(formal, formation, informal)","form* (formal, formation, informal)",*,필수 영단어 2000,essential_2000
1408,four,,four*,*,필수 영단어 2000,essential_2000
1409,free,,free*,*,필수 영단어 2000,essential_2000
1410,from,,from*,*,필수 영단어 2000,essential_2000
1411,full,,full*,*,필수 영단어 2000,essential_2000
1412,game,,game*,*,필수 영단어 2000,essential_2000
1413,girl,,girl*,*,필수 영단어 2000,essential_2000
1414,give,,give*,*,필수 영단어 2000,essential_2000
1415,glad,,glad*,*,필수 영단어 2000,essential_2000
1416,goal,,goal*,*,필수 영단어 2000,essential_2000
1417,gold,,gold*,*,필수 영단어 2000,essential_2000
1418,good,(goods),good* (goods),*,필수 영단어 2000,essential_2000
1419,gray,/ grey,gray* / grey*,*,필수 영단어 2000,essential_2000
1420,grow,,grow*,*,필수 영단어 2000,essential_2000
1421,hair,,hair*,*,필수 영단어 2000,essential_2000
1422,hand,,hand*,*,필수 영단어 2000,essential_2000
1423,hang,,hang*,*,필수 영단어 2000,essential_2000
1424,hard,(hardly),hard* (hardly),*,필수 영단어 2000,essential_2000
1425,hate,,hate*,*,필수 영단어 2000,essential_2000
1426,have,,have*,*,필수 영단어 2000,essential_2000
1427,head,,head*,*,필수 영단어 2000,essential_2000
1428,heat,,heat*,*,필수 영단어 2000,essential_2000
1429,help,,help*,*,필수 영단어 2000,essential_2000
1430,here,,here*,*,필수 영단어 2000,essential_2000
1431,hero,,hero*,*,필수 영단어 2000,essential_2000
1432,high,,high*,*,필수 영단어 2000,essential_2000
1433,hike,,hike*,*,필수 영단어 2000,essential_2000
1434,hill,,hill*,*,필수 영단어 2000,essential_2000
1435,hold,,hold*,*,필수 영단어 2000,essential_2000
1436,home,,home*,*,필수 영단어 2000,essential_2000
1437,hope,,hope*,*,필수 영단어 2000,essential_2000
1438,hour,,hour*,*,필수 영단어 2000,essential_2000
1439,hunt,,hunt*,*,필수 영단어 2000,essential_2000
1440,idea,,idea*,*,필수 영단어 2000,essential_2000
1441,into,,into*,*,필수 영단어 2000,essential_2000
1442,join,,join*,*,필수 영단어 2000,essential_2000
